time,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10
223.20000000000044,3.2314,4.6715,5.5454,3.2505,5.7965,4.4755,3.0449,3.7099,5.992,3.0019
225.00000000000045,3.4445,4.9799,2.911,3.4572,6.233,4.7594,3.2937,4.0045,3.1589,3.2266
226.80000000000047,3.6717,5.3085,3.0911,3.677,6.7023,5.0613,3.5628,4.3225,3.3454,3.4681
228.60000000000048,3.9139,2.6883,3.2823,3.9108,7.2069,5.3824,3.8539,4.6658,3.5429,3.7276
230.4000000000005,4.172,2.8765,3.4853,4.1594,7.7496,5.7239,4.1688,5.0363,3.7521,4.0066
232.2000000000005,4.4471,3.0778,3.7009,4.4238,8.3331,3.123,4.5094,2.6851,3.9736,4.3065
234.0000000000005,4.7404,3.2932,3.9298,4.7051,8.9606,3.3541,4.8779,2.8875,4.2082,4.6288
235.80000000000052,5.053,3.5237,4.1729,5.0042,4.806,3.6024,5.2764,3.1051,4.4566,2.3743
237.60000000000053,5.3862,3.7704,4.431,5.3224,5.1689,3.869,5.7075,3.3391,4.7198,2.5382
239.40000000000055,5.7415,4.0343,4.705,5.6607,5.5592,4.1554,6.1739,3.5907,4.9984,2.7134
241.20000000000056,6.1201,4.3166,4.9961,6.0206,5.979,4.463,6.6783,3.8614,2.5812,2.9007
243.00000000000057,3.3606,4.6187,5.3051,3.3563,6.4305,4.7933,7.2239,4.1524,2.759,3.1009
244.80000000000058,3.6168,4.942,5.6332,3.6309,6.9161,5.1481,3.9023,4.4653,2.9491,3.315
246.6000000000006,3.8926,5.2879,2.9619,3.9279,7.4384,5.5291,4.1887,4.8018,3.1523,3.5438
248.4000000000006,4.1893,2.7774,3.1741,4.2492,8.0001,2.9796,4.4962,5.1637,3.3694,3.7884
250.2000000000006,4.5087,3.0022,3.4014,4.5968,4.1981,3.227,4.8262,5.5528,3.6016,4.05
252.00000000000063,4.8525,3.2452,3.645,4.9728,4.4325,3.4949,5.1804,2.8891,3.8497,4.3295
253.80000000000064,5.2224,3.5079,3.9061,5.3796,4.68,3.7851,5.5606,3.0978,4.1149,4.6284
255.60000000000065,5.6206,3.7919,4.1858,5.8197,4.9413,4.0994,5.9687,3.3215,4.3984,4.9479
257.40000000000066,6.0491,4.0988,4.4856,6.2958,5.2172,4.4398,3.2973,3.5613,4.7014,2.6905
259.20000000000067,3.1816,4.4306,4.8068,3.2986,5.5085,4.8084,3.5519,3.8184,5.0252,2.9064
